term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-72312_RRNA_PROCESSING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.008044394558201	0.3790443323984886	0.008044394558201	0.0210791050730525	0.0128511590690525	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-948021_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0093654344931746	0.0009761633156391	0.0093654344931746	0.0130008315754912	0.0130008315754912	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-6804756_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0118493401315343	0.0946650886500011	0.0118493401315343	0.0132624911954981	0.0132624911954981	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5419276_MITOCHONDRIAL_TRANSLATION_TERMINATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0359665773708465	0.0471747128775427	0.0359665773708465	0.027033696728035	0.0133579038947017	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69206_G1_S_TRANSITION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.015237800164328	0.0043595475683557	0.015237800164328	0.013847632303642	0.013847632303642	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2559580_OXIDATIVE_STRESS_INDUCED_SENESCENCE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0110342142969576	0.1524389570148163	0.0110342142969576	0.0282529211272938	0.0144719117687061	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-448424_INTERLEUKIN_17_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0124838230548148	1.0869988649679813e-08	0.0124838230548148	0.0147942177589491	0.0147942177589491	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5693607_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0137512593497354	0.0182788951122716	0.0137512593497354	0.0177615623429473	0.0151257185429473	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9764274_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_I_CLASSICAL_CADHERINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0129160633095238	0.2488576639695244	0.0129160633095238	0.0277114421687719	0.0152630188845613	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5690714_CD22_MEDIATED_BCR_REGULATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0135990974448465	0.0390207880408505	0.0135990974448465	0.0217757445316329	0.0158735500626329	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5685942_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0141190379696137	0.0009198703173981	0.0141190379696137	0.0164642007308185	0.0164642007308185	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2871796_FCERI_MEDIATED_MAPK_ACTIVATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0140518895376984	0.0388956649825094	0.0140518895376984	0.0176509155388806	0.0176509155388806	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-983695_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0171315752599999	0.0456227176886806	0.0171315752599999	0.0273728913779736	0.0188453223819736	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9841922_MLL4_AND_MLL3_COMPLEXES_REGULATE_EXPRESSION_OF_PPARG_TARGET_GENES_IN_ADIPOGENESIS_AND_HEPATIC_STEATOSIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0139700164333597	0.0178759507809243	0.0139700164333597	0.0289517280716297	0.0190938279811034	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-168181_TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0182585006592592	0.0028642252317466	0.0182585006592592	0.0193840326527368	0.0193840326527368	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-166786_CREATION_OF_C4_AND_C2_ACTIVATORS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0234357517671693	0.000195754430545	0.0234357517671693	0.0257913680352034	0.0195569238116034	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69481_G2_M_CHECKPOINTS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0169145396930158	0.000372803304979	0.0169145396930158	0.0203197026348157	0.0203197026348157	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	blue_plausible_complementary	plausible/complementary	FLT_down	MAPK family signaling is stress/immune relevant, but direct thymus direction is indirect.	FLT_down is plausible for suppressed cytokine, stress, or activation signaling.	medium	MAPK-family downshift can mediate impaired immune activation and altered stress responses under flight.	Novoselova2015;DaSilveira2020	0.004278264632275	0.9681891406994004	0.004278264632275	0.1256405535105262	0.0208910842894736	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-6806834_SIGNALING_BY_MET	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0054103822203703	0.6649935937291576	0.0054103822203703	0.0292940348249561	0.0210996071449561	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1433557_SIGNALING_BY_SCF_KIT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0264393890013227	0.1883784913048035	0.0264393890013227	0.0379786630335789	0.0221750000669122	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9909648_REGULATION_OF_PD_L1_CD274_EXPRESSION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.017703803344074	4.794698126965459e-07	0.017703803344074	0.0232743380890069	0.0232743380890069	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9696273_RND1_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0150090909042328	0.7167991275602976	0.0150090909042328	0.0385126038411227	0.0235395592411227	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-202424_DOWNSTREAM_TCR_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0161700067312381	0.0544261762310659	0.0161700067312381	0.0313386808257859	0.0241042279596806	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-500792_GPCR_LIGAND_BINDING	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	GPCR ligand binding is broad and lacks direct thymus-spaceflight direction evidence.	FLT_down is nonspecific.	low	The receptor family is too heterogeneous for confident alignment.	Akiyama2020	-0.0253791542328045	0.8271980671186676	0.0253791542328045	0.0621286144035087	0.0252695350701753	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-389948_CO_INHIBITION_BY_PD_1	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	T-cell suppression/exhaustion is plausible in spaceflight, but PD-1 direction is not directly shown in thymus.	FLT_down does not support a PD-1 co-inhibitory activation model.	medium	PD-1 co-inhibition down could reflect fewer activated T cells, but the specific inhibitory pathway direction is not supported.	Akiyama2020;Winer2025	-0.0185227107433862	0.5076900316744484	0.0185227107433862	0.1282219168571929	0.0279693068971929	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-166658_COMPLEMENT_CASCADE	blue_plausible_complementary	plausible/complementary	FLT_down	Complement is innate immune biology relevant to spaceflight, but direct thymus direction is weak.	FLT_down is plausible under immune suppression, but complement direction is not directly thymus-proven.	medium	Complement cascade down may reflect altered inflammatory/innate immune state or cell composition.	Winer2025;Han2023	0.0117840540650793	0.9307059769326844	0.0117840540650793	0.0530870602580701	0.0313714273780701	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9716542_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	blue_plausible_complementary	plausible/complementary	FLT_down	Rho-family/Miro cytoskeletal and mitochondrial trafficking biology is plausible but indirect.	FLT_down is plausible for impaired cytoskeletal or mitochondrial-trafficking programs.	low	This term may combine cytoskeletal suppression with mitochondrial-stress responses.	Akiyama2020;DaSilveira2020	0.0165250668068782	0.9384026375991692	0.0165250668068782	0.0741133291409648	0.0343525644842982	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-168643_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0377108520886243	0.1455569321759559	0.0377108520886243	0.0404265129427561	0.0354348399027561	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	Adherens junctions fit thymic epithelial/stromal remodeling, but direct direction is limited.	FLT_down is plausible for weakened epithelial architecture or cell-cell adhesion.	medium	Adherens junction down may reflect altered thymic epithelial organization.	Horie2019;Okamura2024	-0.0884342304973544	0.3224714475928577	0.0884342304973544	0.0935221920992982	0.0360939471392982	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0361506126466137	0.1158047441772743	0.0361506126466137	0.0373110401582104	0.0373110401582104	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9764725_NEGATIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	CDH1 transcription regulation is not a direct thymus-spaceflight pathway.	FLT_down lacks direct support.	low	This narrow epithelial transcription term is difficult to connect directionally.	Okamura2024	-0.0405456883386242	0.0199162665337938	0.0405456883386242	0.0530082632754385	0.0392182236087719	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-2029485_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	blue_plausible_complementary	plausible/complementary	FLT_down	Innate phagocytic function changes are reported after spaceflight, but thymus direction is indirect.	FLT_down is plausible for impaired phagocytic/innate immune function.	medium	Phospholipid roles in phagocytosis down fit immune suppression, though not a direct thymus-spaceflight pathway.	Baqai2009;Winer2025	-0.0401783687522486	0.0069267461715883	0.0401783687522486	0.0458244185242139	0.043133762599014	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	blue_plausible_complementary	plausible/complementary	FLT_down	P-type ATPase ion transport is plausible in stress/ion homeostasis, but direct thymus direction is absent.	FLT_down is weakly plausible for altered ion-homeostasis or activation state.	low	Ion pump signal may reflect activation or stress-state shifts.	DaSilveira2020	-0.0608911521798941	0.4347681049931016	0.0608911521798941	0.0532073508378946	0.0465016908378947	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-556833_METABOLISM_OF_LIPIDS	blue_plausible_complementary	plausible/complementary	FLT_down	Lipid metabolism is recurrent in space-omics, but thymus direction is indirect.	FLT_down is plausible for metabolic suppression or mitochondrial dysfunction.	medium	Lipid metabolism down can reflect mitochondrial and inflammatory stress remodeling.	DaSilveira2020;Afshinnekoo2020	-0.0246018225925928	0.6490453679065485	0.0246018225925928	0.0571207089122806	0.0465404649122807	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5693538_HOMOLOGY_DIRECTED_REPAIR	red_conflict_or_artifact	conflict/artifact	FLT_down	Space radiation/DNA damage literature supports homologous repair responses.	FLT_down conflicts with a DNA-repair activation interpretation.	medium	Homology-directed repair down may reflect fewer cycling thymocytes, but it is opposite expected DNA-damage repair activation.	Luxton2020;Afshinnekoo2020	-0.0424600894832275	0.0183843735122655	0.0424600894832275	0.0630898056414561	0.0503665678301228	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Gene-expression/transcription changes are broad spaceflight features without pathway-specific direction.	FLT_down is ambiguous.	medium	The term is too generic to separate reduced proliferation from stress transcription or cell-composition shifts.	Afshinnekoo2020;Lebsack2010	-0.0682298780423278	0.4589131186517646	0.0682298780423278	0.1365889310701752	0.0549087350701755	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Amino-acid SLC transport lacks direct thymus-spaceflight direction evidence.	FLT_down is weakly supported.	low	This transport term is too broad for confident literature alignment.	Afshinnekoo2020	-0.0922436522592592	0.0325206672044146	0.0922436522592592	0.1026649703564911	0.0564669084364912	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	red_conflict_or_artifact	conflict/artifact	FLT_down	Chemical synapse transmission is off-context for thymus review.	FLT_down has no thymus-spaceflight support.	low	The pathway likely reflects neuronal annotation rather than thymic biology.	Akiyama2020	-0.1412885482433864	0.0840771559452219	0.1412885482433864	0.242594159	0.0596119918666666	0.0452117281136842	likely_artifact	likely artifact/junk
R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	blue_plausible_complementary	plausible/complementary	FLT_down	Cross-presentation is immune-relevant, but direct thymus flight direction is weak.	FLT_down is plausible under immune suppression, but not directly thymus-proven.	medium	Antigen cross-presentation down may reflect immune-cell composition or reduced activation-state signaling.	Akiyama2020;Winer2025	-0.0476220024716931	0.0378467873911253	0.0476220024716931	0.0818650892841403	0.0610540529051929	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-9007101_RAB_REGULATION_OF_TRAFFICKING	blue_plausible_complementary	plausible/complementary	FLT_down	Vesicle/trafficking regulation is plausible under stress, but direct thymus direction is absent.	FLT_down is plausible but weak.	low	Rab trafficking down may reflect reduced receptor or secretory remodeling in stressed immune tissue.	DaSilveira2020	-0.0819968445005291	0.0347037856015123	0.0819968445005291	0.0617760026038596	0.0617760026038596	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-194315_SIGNALING_BY_RHO_GTPASES	blue_plausible_complementary	plausible/complementary	FLT_down	Rho-family cytoskeletal signaling is gravity-sensitive, but direct thymus direction is weak.	FLT_down is plausible for suppressed cytoskeletal remodeling, motility, or stromal mechanics.	medium	Rho GTPase signaling down may reflect impaired thymocyte motility or altered stromal architecture under changed gravity.	Akiyama2020;DaSilveira2020	-0.0650235359788355	0.1717607256200763	0.0650235359788355	0.0870254734912279	0.0715273694912279	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-1566948_ELASTIC_FIBRE_FORMATION	blue_plausible_complementary	plausible/complementary	FLT_down	Elastic-fiber formation is ECM remodeling, plausible but not directly thymus-directional.	FLT_down is plausible for reduced matrix-formation activity, but weak.	low	Elastic-fiber signal may mark stromal matrix remodeling in involution.	Okamura2024;Akiyama2020	-0.0341791552690476	0.6121046277270575	0.0341791552690476	0.2151041357453683	0.0745471324146315	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	green_prior_aligned	prior literature aligned	FLT_down	Toll-like receptor/innate signaling changes are reported in spaceflight immune studies, including impaired innate responsiveness.	FLT_down aligns with reduced innate/TLR responsiveness, though direct thymus evidence is limited.	medium	TLR cascades down fit immune-suppression literature better than a generalized activation call.	Baqai2009;Winer2025	-0.0906362883862432	0.2710954920954495	0.0906362883862432	0.1161282693087718	0.0779932716245613	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-9975921_ASSEMBLY_OF_THE_9_0_PRIMARY_CILIUM	blue_plausible_complementary	plausible/complementary	FLT_down	Primary cilium assembly is mechanosensory and plausible under altered gravity, but indirect.	FLT_down is plausible for impaired mechanosensory/stromal assembly, but not directly shown.	low	Primary cilium assembly down may reflect stromal or mechanosensory adaptation under low gravity.	Akiyama2020;DaSilveira2020	-0.0653135216931222	0.265330042286669	0.0653135216931222	0.1075672271754385	0.0840072271754384	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Vesicle transport can accompany immune receptor/proteostasis remodeling, but direct direction is weak.	FLT_down is plausible but indirect.	low	Vesicle-mediated transport down is a broad trafficking signal that may reflect reduced activation or secretory demand.	DaSilveira2020	-0.0838464595132274	0.3863142083297743	0.0838464595132274	0.1518431732645613	0.0866478757845613	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	blue_plausible_complementary	plausible/complementary	FLT_down	RUNX1 is hematopoietic/immune relevant, but direct thymus-spaceflight direction is lacking.	FLT_down is plausible for reduced hematopoietic or immune transcriptional activity, but weak.	low	RUNX1 regulation down may indicate altered immune differentiation or cell composition.	Akiyama2020;Afshinnekoo2020	-0.0639094803968256	0.2931107655750429	0.0639094803968256	0.1190174704385964	0.0933349364385963	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-5693606_DNA_DOUBLE_STRAND_BREAK_RESPONSE	red_conflict_or_artifact	conflict/artifact	FLT_down	Space radiation and astronaut omics support double-strand-break/DNA-damage responses.	FLT_down conflicts with a simple DNA-damage-response activation interpretation.	medium	The down direction may reflect fewer cycling thymocytes, but it is opposite the expected repair-response activation from radiation/DNA-fragmentation literature.	Luxton2020;Afshinnekoo2020;Gridley2013	-0.0900688384492063	0.0001058269367483	0.0900688384492063	0.106065482564035	0.095274236804035	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	G-alpha-q signaling is broad GPCR biology without direct thymus direction.	FLT_down is nonspecific.	low	This pathway can reflect many receptor systems and is not pathway-specific.	Akiyama2020	-0.0663317995925926	0.1460769113831243	0.0663317995925926	0.1564998547122806	0.1005881359543859	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	blue_plausible_complementary	plausible/complementary	FLT_down	RTK/growth-factor signaling can influence thymic stroma, but flight direction is indirect.	FLT_down is plausible for reduced growth-factor or proliferation-linked signaling.	medium	Receptor tyrosine kinase downshift can complement reduced thymic proliferation and stromal remodeling after stress.	Gridley2013;Akiyama2020	-0.0827020133862432	0.1443928975370276	0.0827020133862432	0.1167106098333332	0.1051372838333332	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-388841_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	green_prior_aligned	prior literature aligned	FLT_down	Spaceflight studies report impaired T-cell activation after flight.	FLT_down CD28-family activation aligns with suppressed T-cell activation evidence.	medium	Reduced CD28-family activation is consistent with reduced thymopoiesis and T-cell functional suppression.	Akiyama2020;Gridley2009	-0.2386450011216931	0.1851126637803939	0.2386450011216931	0.1540569341105263	0.1100400411105264	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983705_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	B-cell biology is affected by spaceflight, but thymus BCR direction is weak and indirect.	FLT_down is not directly supported as a thymus pathway direction.	low	BCR signaling is not a primary thymic spaceflight mechanism in the direct studies.	Akiyama2020;Winer2025	-0.1478312510507936	0.0011877917061717	0.1478312510507936	0.1994317453689473	0.1174892002689473	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	green_prior_aligned	prior literature aligned	FLT_down	Direct thymus literature supports reduced mitotic progression after spaceflight.	FLT_down aligns with the reported flight-side direction.	high	Metaphase/anaphase suppression matches reduced thymic proliferation.	Horie2019;Okamura2024	-0.1410740241507936	0.0001624573677467	0.1410740241507936	0.1276034131677192	0.1276034131677192	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	red_conflict_or_artifact	conflict/artifact	FLT_down	Phase-I xenobiotic metabolism is off-tissue for thymus and not a known thymic flight axis.	FLT_down still reads as generic/off-context annotation.	low	This detoxification term is more liver-like than thymus-specific.	Afshinnekoo2020	-0.1124416784338625	0.041191503783006	0.1124416784338625	0.1301679320052631	0.1301679320052631	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8978868_FATTY_ACID_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_down	Space-omics support lipid/metabolic remodeling, but thymus fatty-acid direction is indirect.	FLT_down is plausible for mitochondrial/metabolic suppression under flight stress.	medium	Fatty-acid metabolism down can reflect mitochondrial dysfunction or changing immune-cell composition.	DaSilveira2020;Afshinnekoo2020	-0.120642729074074	0.0029021625195639	0.120642729074074	0.1624257237719298	0.1328124265614035	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	blue_plausible_complementary	plausible/complementary	FLT_down	Antigen presentation is central to thymus and immune dysregulation, but flight direction is not direct.	FLT_down is plausible under immune suppression, but thymus-specific direction evidence is limited.	medium	Class I MHC processing down could reflect altered antigen presentation, thymocyte composition, or impaired immune activation.	Akiyama2020;Winer2025	-0.1353502276984128	0.0035552319289521	0.1353502276984128	0.1334154654578946	0.1330912978578947	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-6809371_FORMATION_OF_THE_CORNIFIED_ENVELOPE	red_conflict_or_artifact	conflict/artifact	FLT_down	Cornified-envelope formation is a skin/keratinization program, not a thymus flight mechanism.	FLT_down still reads as off-context annotation rather than supported thymic biology.	high	This term is context-incongruent for thymus despite thymic epithelial keratin markers.	Horie2019	-0.0909471401851846	0.0870557443360291	0.0909471401851846	0.229492824045614	0.1358208368877192	0.0452117281136842	likely_artifact	likely artifact/junk
R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	blue_plausible_complementary	plausible/complementary	FLT_down	Scavenger receptors support innate uptake/phagocytosis, but direction in thymus is indirect.	FLT_down is plausible for impaired innate uptake/phagocytic function.	medium	Scavenger receptor uptake down can complement reported innate immune functional changes, without direct thymus proof.	Baqai2009;Winer2025	-0.0929293221798941	0.3213310110025762	0.0929293221798941	0.1738094711185964	0.1404108453985964	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	red_conflict_or_artifact	conflict/artifact	FLT_down	Platelet activation/hemostasis signals are reported in mouse spaceflight immune datasets.	FLT_down conflicts with platelet calcium-response activation literature and may be composition-driven.	medium	Elevated platelet calcium-response suppression is opposite the platelet/hemostasis signal expected from prior reports.	Han2023;Gridley2003	-0.1774791607936505	0.0103858135405876	0.1774791607936505	0.2701020499473684	0.1439751379473682	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9612973_AUTOPHAGY	blue_plausible_complementary	plausible/complementary	FLT_down	Mitochondrial/oxidative stress can alter autophagy, but direct thymus-spaceflight autophagy direction is lacking.	FLT_down is plausible as impaired stress-adaptation or turnover, not directly proven.	low	Autophagy suppression could accompany mitochondrial dysfunction, but the direction is not a direct prior thymus signal.	DaSilveira2020;Afshinnekoo2020	-0.1361205181137565	0.0005548717495725	0.1361205181137565	0.155702227054035	0.155702227054035	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2172127_DAP12_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	DAP12 innate immune signaling is plausible under immune dysregulation, but not direct in thymus.	FLT_down is plausible for reduced NK/myeloid activation-state signaling, but indirect.	medium	DAP12 interactions can mark innate immune remodeling, with direction dependent on cell composition and activation state.	Winer2025;Han2023	-0.130180451269841	0.0061973163600648	0.130180451269841	0.2372158675210525	0.1560754438789474	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-8953854_METABOLISM_OF_RNA	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	RNA metabolism is part of broad gene-regulatory remodeling, but direction is not pathway-specific.	FLT_down is ambiguous.	medium	RNA metabolism down could reflect reduced proliferation, transcriptional stress, or cell-composition shifts.	Afshinnekoo2020;Lebsack2010	-0.1283715428571423	0.0325206672044146	0.1283715428571423	0.1596161307894735	0.1596161307894735	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2672351_STIMULI_SENSING_CHANNELS	blue_plausible_complementary	plausible/complementary	FLT_down	Gravity sensing and calcium/channel biology are plausible, but direct thymus direction data are absent.	FLT_down is plausible for altered mechanosensory/channel signaling, but not directionally proven.	low	Suppressed stimulus-sensing channel programs could track impaired activation or mechanotransduction under altered gravity.	Akiyama2020;DaSilveira2020	-0.1793186717566139	3.238644667358909e-09	0.1793186717566139	0.1778776186298246	0.1778776186298246	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-199991_MEMBRANE_TRAFFICKING	blue_plausible_complementary	plausible/complementary	FLT_down	Membrane trafficking can accompany immune/proteostasis remodeling, but direct thymus direction is weak.	FLT_down is plausible for reduced receptor or vesicle trafficking demand, but indirect.	low	Trafficking signal may reflect receptor recycling, secretion, or cell-composition changes.	DaSilveira2020	-0.1432913309523809	0.0310743212498167	0.1432913309523809	0.1844418241192981	0.1844418241192981	0.0452117281136842	plausible_complementary	plausible/complementary
